State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Karnataka,BANGALORE RURAL,2002,Kharif     ,Ragi,105139,97923
Karnataka,BANGALORE RURAL,2002,Kharif     ,Rice,5722,12953
Karnataka,BANGALORE RURAL,2002,Rabi       ,Groundnut,56,63
Karnataka,BANGALORE RURAL,2002,Rabi       ,Ragi,427,671
Karnataka,BANGALORE RURAL,2002,Rabi       ,Rice,32,67
Karnataka,BANGALORE RURAL,2002,Summer     ,Ragi,426,489
Karnataka,BANGALORE RURAL,2002,Summer     ,Rice,431,1192
Karnataka,BANGALORE RURAL,2002,Whole Year ,Banana,2046,25082
Karnataka,BANGALORE RURAL,2002,Whole Year ,Citrus Fruit,16,146
Karnataka,BANGALORE RURAL,2002,Whole Year ,Coconut ,21426,76744
Karnataka,BANGALORE RURAL,2002,Whole Year ,Dry chillies,722,336
Karnataka,BANGALORE RURAL,2002,Whole Year ,Grapes,1135,37326
Karnataka,BANGALORE RURAL,2002,Whole Year ,Mango,18555,159666
Karnataka,BANGALORE RURAL,2002,Whole Year ,Onion,15,60
Karnataka,BANGALORE RURAL,2002,Whole Year ,Potato,923,5258
Karnataka,BANGALORE RURAL,2002,Whole Year ,Sugarcane,1959,180522
Karnataka,BANGALORE RURAL,2002,Whole Year ,Tomato,1528,26197
Karnataka,BANGALORE RURAL,2002,Whole Year ,Turmeric,21,113
Karnataka,BANGALORE RURAL,2003,Kharif     ,Dry ginger,46,537
Karnataka,BANGALORE RURAL,2003,Kharif     ,Groundnut,10930,9735
Karnataka,BANGALORE RURAL,2003,Kharif     ,Ragi,134499,253694
Karnataka,BANGALORE RURAL,2003,Kharif     ,Rice,5850,13878
Karnataka,BANGALORE RURAL,2003,Rabi       ,Groundnut,422,410
Karnataka,BANGALORE RURAL,2003,Rabi       ,Ragi,245,225
Karnataka,BANGALORE RURAL,2003,Rabi       ,Rice,240,711
Karnataka,BANGALORE RURAL,2003,Summer     ,Ragi,449,534
Karnataka,BANGALORE RURAL,2003,Summer     ,Rice,481,1920
Karnataka,BANGALORE RURAL,2003,Whole Year ,Banana,1910,21873
Karnataka,BANGALORE RURAL,2003,Whole Year ,Citrus Fruit,25,395
Karnataka,BANGALORE RURAL,2003,Whole Year ,Coconut ,20131,72106
Karnataka,BANGALORE RURAL,2003,Whole Year ,Dry chillies,230,270
Karnataka,BANGALORE RURAL,2003,Whole Year ,Grapes,1215,37529
Karnataka,BANGALORE RURAL,2003,Whole Year ,Mango,18145,81689
Karnataka,BANGALORE RURAL,2003,Whole Year ,Onion,19,49
Karnataka,BANGALORE RURAL,2003,Whole Year ,Potato,1467,20886
Karnataka,BANGALORE RURAL,2003,Whole Year ,Sugarcane,589,39728
Karnataka,BANGALORE RURAL,2003,Whole Year ,Tomato,1463,16441
Karnataka,BANGALORE RURAL,2003,Whole Year ,Turmeric,233,1392
Karnataka,BANGALORE RURAL,2004,Kharif     ,Dry ginger,51,595
Karnataka,BANGALORE RURAL,2004,Kharif     ,Groundnut,16645,22683
Karnataka,BANGALORE RURAL,2004,Kharif     ,Ragi,135894,346941
Karnataka,BANGALORE RURAL,2004,Kharif     ,Rice,8568,23767.63
Karnataka,BANGALORE RURAL,2004,Rabi       ,Groundnut,467,425
Karnataka,BANGALORE RURAL,2004,Rabi       ,Ragi,145,238
Karnataka,BANGALORE RURAL,2004,Rabi       ,Rice,5,17
Karnataka,BANGALORE RURAL,2004,Summer     ,Ragi,521,830
Karnataka,BANGALORE RURAL,2004,Summer     ,Rice,800,3579
Karnataka,BANGALORE RURAL,2004,Whole Year ,Banana,3128,53351
Karnataka,BANGALORE RURAL,2004,Whole Year ,Coconut ,19789,715966.02
Karnataka,BANGALORE RURAL,2004,Whole Year ,Dry chillies,940,625
Karnataka,BANGALORE RURAL,2004,Whole Year ,Onion,48,319
Karnataka,BANGALORE RURAL,2004,Whole Year ,Potato,1660,22458
Karnataka,BANGALORE RURAL,2004,Whole Year ,Turmeric,12,57
Karnataka,BANGALORE RURAL,2005,Kharif     ,Bajra,33,19
Karnataka,BANGALORE RURAL,2005,Kharif     ,Dry chillies,1032,750
Karnataka,BANGALORE RURAL,2005,Kharif     ,Groundnut,14516,10850
Karnataka,BANGALORE RURAL,2005,Kharif     ,Onion,75,418
Karnataka,BANGALORE RURAL,2005,Kharif     ,Potato,392,1312
Karnataka,BANGALORE RURAL,2005,Kharif     ,Ragi,138892,287063
Karnataka,BANGALORE RURAL,2005,Kharif     ,Rice,9729,22181
Karnataka,BANGALORE RURAL,2005,Rabi       ,Dry chillies,35,57
Karnataka,BANGALORE RURAL,2005,Rabi       ,Groundnut,119,101
Karnataka,BANGALORE RURAL,2005,Rabi       ,Onion,16,166
Karnataka,BANGALORE RURAL,2005,Rabi       ,Potato,1194,17452
Karnataka,BANGALORE RURAL,2005,Rabi       ,Ragi,150,436
Karnataka,BANGALORE RURAL,2005,Rabi       ,Rice,18,40
Karnataka,BANGALORE RURAL,2005,Summer     ,Dry chillies,7,18
Karnataka,BANGALORE RURAL,2005,Summer     ,Onion,5,83
Karnataka,BANGALORE RURAL,2005,Summer     ,Potato,83,1389
Karnataka,BANGALORE RURAL,2005,Summer     ,Ragi,508,1109
Karnataka,BANGALORE RURAL,2005,Summer     ,Rice,2094,6511
Karnataka,BANGALORE RURAL,2005,Whole Year ,Banana,3407,48182
Karnataka,BANGALORE RURAL,2005,Whole Year ,Cardamom,1,45
Karnataka,BANGALORE RURAL,2005,Whole Year ,Coconut ,19251,68954
Karnataka,BANGALORE RURAL,2005,Whole Year ,Coriander,86,13
Karnataka,BANGALORE RURAL,2005,Whole Year ,Dry ginger,70,817
Karnataka,BANGALORE RURAL,2005,Whole Year ,Garlic,8,9
Karnataka,BANGALORE RURAL,2005,Whole Year ,Sugarcane,331,29244
Karnataka,BANGALORE RURAL,2005,Whole Year ,Turmeric,18,96
Karnataka,BANGALORE RURAL,2006,Kharif     ,Bajra,6,3
Karnataka,BANGALORE RURAL,2006,Kharif     ,Groundnut,7884,4094
Karnataka,BANGALORE RURAL,2006,Kharif     ,Ragi,89257,101013
Karnataka,BANGALORE RURAL,2006,Kharif     ,Rice,7340,14919
Karnataka,BANGALORE RURAL,2006,Rabi       ,Groundnut,27,20
Karnataka,BANGALORE RURAL,2006,Rabi       ,Ragi,257,513
Karnataka,BANGALORE RURAL,2006,Rabi       ,Rice,13,30
Karnataka,BANGALORE RURAL,2006,Summer     ,Ragi,255,542
Karnataka,BANGALORE RURAL,2006,Summer     ,Rice,706,545
Karnataka,BANGALORE RURAL,2006,Whole Year ,Banana,3317,264763
Karnataka,BANGALORE RURAL,2006,Whole Year ,Coconut ,19357,69333
Karnataka,BANGALORE RURAL,2006,Whole Year ,Coriander,69,11
Karnataka,BANGALORE RURAL,2006,Whole Year ,Dry chillies,915,757
Karnataka,BANGALORE RURAL,2006,Whole Year ,Dry ginger,85,992
Karnataka,BANGALORE RURAL,2006,Whole Year ,Garlic,4,5
Karnataka,BANGALORE RURAL,2006,Whole Year ,Onion,59,346
Karnataka,BANGALORE RURAL,2006,Whole Year ,Potato,1802,41882
Karnataka,BANGALORE RURAL,2006,Whole Year ,Sugarcane,1753,169866
Karnataka,BANGALORE RURAL,2006,Whole Year ,Turmeric,24,121
Karnataka,BANGALORE RURAL,2007,Kharif     ,Bajra,4,3
Karnataka,BANGALORE RURAL,2007,Kharif     ,Dry chillies,336,303
Karnataka,BANGALORE RURAL,2007,Kharif     ,Groundnut,635,617
Karnataka,BANGALORE RURAL,2007,Kharif     ,Onion,50,298
Karnataka,BANGALORE RURAL,2007,Kharif     ,Potato,230,758
Karnataka,BANGALORE RURAL,2007,Kharif     ,Ragi,47641,110869
Karnataka,BANGALORE RURAL,2007,Kharif     ,Rice,1990,5928
Karnataka,BANGALORE RURAL,2007,Rabi       ,Dry chillies,6,10
Karnataka,BANGALORE RURAL,2007,Rabi       ,Groundnut,56,48
Karnataka,BANGALORE RURAL,2007,Rabi       ,Onion,8,67
Karnataka,BANGALORE RURAL,2007,Rabi       ,Potato,1050,12920
Karnataka,BANGALORE RURAL,2007,Rabi       ,Ragi,108,234
Karnataka,BANGALORE RURAL,2007,Rabi       ,Rice,16,35
Karnataka,BANGALORE RURAL,2007,Summer     ,Dry chillies,10,34
Karnataka,BANGALORE RURAL,2007,Summer     ,Onion,3,25
Karnataka,BANGALORE RURAL,2007,Summer     ,Potato,157,2668
Karnataka,BANGALORE RURAL,2007,Summer     ,Ragi,139,289
Karnataka,BANGALORE RURAL,2007,Summer     ,Rice,100,305
Karnataka,BANGALORE RURAL,2007,Whole Year ,Banana,1173,34141
Karnataka,BANGALORE RURAL,2007,Whole Year ,Coconut ,3965,20188
Karnataka,BANGALORE RURAL,2007,Whole Year ,Coriander,94,33
Karnataka,BANGALORE RURAL,2007,Whole Year ,Dry ginger,67,1375
Karnataka,BANGALORE RURAL,2007,Whole Year ,Garlic,4,4
Karnataka,BANGALORE RURAL,2007,Whole Year ,Sugarcane,8,676
Karnataka,BANGALORE RURAL,2007,Whole Year ,Turmeric,8,62
Karnataka,BANGALORE RURAL,2008,Kharif     ,Bajra,4,2
Karnataka,BANGALORE RURAL,2008,Kharif     ,Dry chillies,283,263
Karnataka,BANGALORE RURAL,2008,Kharif     ,Groundnut,693,699
Karnataka,BANGALORE RURAL,2008,Kharif     ,Onion,66,342
Karnataka,BANGALORE RURAL,2008,Kharif     ,Potato,191,362
Karnataka,BANGALORE RURAL,2008,Kharif     ,Ragi,43788,100903
Karnataka,BANGALORE RURAL,2008,Kharif     ,Rice,1782,7753.48
Karnataka,BANGALORE RURAL,2008,Rabi       ,Dry chillies,21,36
Karnataka,BANGALORE RURAL,2008,Rabi       ,Groundnut,22,17
Karnataka,BANGALORE RURAL,2008,Rabi       ,Onion,19,127
Karnataka,BANGALORE RURAL,2008,Rabi       ,Potato,902,16522
Karnataka,BANGALORE RURAL,2008,Rabi       ,Ragi,211,441
Karnataka,BANGALORE RURAL,2008,Rabi       ,Rice,12,26
Karnataka,BANGALORE RURAL,2008,Summer     ,Dry chillies,16,52
Karnataka,BANGALORE RURAL,2008,Summer     ,Onion,17,93
Karnataka,BANGALORE RURAL,2008,Summer     ,Potato,160,2708
Karnataka,BANGALORE RURAL,2008,Summer     ,Ragi,217,432
Karnataka,BANGALORE RURAL,2008,Summer     ,Rice,439,1326
Karnataka,BANGALORE RURAL,2008,Whole Year ,Banana,1054,26183
Karnataka,BANGALORE RURAL,2008,Whole Year ,Cardamom,1,3500
Karnataka,BANGALORE RURAL,2008,Whole Year ,Coconut ,4027,27588
Karnataka,BANGALORE RURAL,2008,Whole Year ,Coriander,55,30
Karnataka,BANGALORE RURAL,2008,Whole Year ,Dry ginger,57,1816
Karnataka,BANGALORE RURAL,2008,Whole Year ,Garlic,3,7
Karnataka,BANGALORE RURAL,2008,Whole Year ,Sugarcane,93,8040
Karnataka,BANGALORE RURAL,2008,Whole Year ,Turmeric,6,29
Karnataka,BANGALORE RURAL,2009,Kharif     ,Bajra,4,2
Karnataka,BANGALORE RURAL,2009,Kharif     ,Groundnut,450,297
Karnataka,BANGALORE RURAL,2009,Kharif     ,Onion,77,272
Karnataka,BANGALORE RURAL,2009,Kharif     ,Potato,105,649
Karnataka,BANGALORE RURAL,2009,Kharif     ,Ragi,41469,91892
Karnataka,BANGALORE RURAL,2009,Kharif     ,Rice,1525,6751.18
Karnataka,BANGALORE RURAL,2009,Rabi       ,Dry chillies,21,63
Karnataka,BANGALORE RURAL,2009,Rabi       ,Groundnut,35,27
Karnataka,BANGALORE RURAL,2009,Rabi       ,Onion,22,130
Karnataka,BANGALORE RURAL,2009,Rabi       ,Potato,889,13373
Karnataka,BANGALORE RURAL,2009,Rabi       ,Ragi,143,335
Karnataka,BANGALORE RURAL,2009,Rabi       ,Rice,3,7
Karnataka,BANGALORE RURAL,2009,Summer     ,Dry chillies,16,74
Karnataka,BANGALORE RURAL,2009,Summer     ,Onion,9,69
Karnataka,BANGALORE RURAL,2009,Summer     ,Potato,160,2718
Karnataka,BANGALORE RURAL,2009,Summer     ,Ragi,143,268
Karnataka,BANGALORE RURAL,2009,Summer     ,Rice,139,425
Karnataka,BANGALORE RURAL,2009,Whole Year ,Banana,1172,39752
Karnataka,BANGALORE RURAL,2009,Whole Year ,Coconut ,4504,32024
Karnataka,BANGALORE RURAL,2009,Whole Year ,Coriander,68,33
Karnataka,BANGALORE RURAL,2009,Whole Year ,Dry ginger,69,2173
Karnataka,BANGALORE RURAL,2009,Whole Year ,Garlic,6,8
Karnataka,BANGALORE RURAL,2009,Whole Year ,Turmeric,3,15
Karnataka,BANGALORE RURAL,2010,Kharif     ,Bajra,4,4
Karnataka,BANGALORE RURAL,2010,Kharif     ,Dry chillies,232,191
Karnataka,BANGALORE RURAL,2010,Kharif     ,Groundnut,475,503
Karnataka,BANGALORE RURAL,2010,Kharif     ,Onion,74,462
Karnataka,BANGALORE RURAL,2010,Kharif     ,Potato,114,866
Karnataka,BANGALORE RURAL,2010,Kharif     ,Ragi,43927,115210
Karnataka,BANGALORE RURAL,2010,Kharif     ,Rice,1531,4486
Karnataka,BANGALORE RURAL,2010,Rabi       ,Dry chillies,39,106
Karnataka,BANGALORE RURAL,2010,Rabi       ,Groundnut,66,58
Karnataka,BANGALORE RURAL,2010,Rabi       ,Onion,44,301
Karnataka,BANGALORE RURAL,2010,Rabi       ,Potato,927,27142
Karnataka,BANGALORE RURAL,2010,Rabi       ,Ragi,203,421
Karnataka,BANGALORE RURAL,2010,Rabi       ,Wheat,9,14
Karnataka,BANGALORE RURAL,2010,Summer     ,Dry chillies,29,88
Karnataka,BANGALORE RURAL,2010,Summer     ,Onion,4,43
Karnataka,BANGALORE RURAL,2010,Summer     ,Potato,135,2076
Karnataka,BANGALORE RURAL,2010,Summer     ,Ragi,117,229
Karnataka,BANGALORE RURAL,2010,Summer     ,Rice,155,501
Karnataka,BANGALORE RURAL,2010,Whole Year ,Banana,1288,46157
Karnataka,BANGALORE RURAL,2010,Whole Year ,Cardamom,1,2520
Karnataka,BANGALORE RURAL,2010,Whole Year ,Coconut ,4503,43046
Karnataka,BANGALORE RURAL,2010,Whole Year ,Coriander,81,30
Karnataka,BANGALORE RURAL,2010,Whole Year ,Dry ginger,71,256.9
Karnataka,BANGALORE RURAL,2010,Whole Year ,Garlic,9,12
Karnataka,BANGALORE RURAL,2010,Whole Year ,Sugarcane,8,775
Karnataka,BANGALORE RURAL,2011,Kharif     ,Bajra,4,3
Karnataka,BANGALORE RURAL,2011,Kharif     ,Dry chillies,303,245
Karnataka,BANGALORE RURAL,2011,Kharif     ,Groundnut,410,540
Karnataka,BANGALORE RURAL,2011,Kharif     ,Onion,54,267
Karnataka,BANGALORE RURAL,2011,Kharif     ,Potato,181,1496
Karnataka,BANGALORE RURAL,2011,Kharif     ,Ragi,42716,100336
Karnataka,BANGALORE RURAL,2011,Kharif     ,Rice,1460,4836
Karnataka,BANGALORE RURAL,2011,Rabi       ,Dry chillies,39,92
Karnataka,BANGALORE RURAL,2011,Rabi       ,Groundnut,28,23
Karnataka,BANGALORE RURAL,2011,Rabi       ,Onion,42,334
Karnataka,BANGALORE RURAL,2011,Rabi       ,Potato,912,18141
Karnataka,BANGALORE RURAL,2011,Rabi       ,Ragi,155,312
Karnataka,BANGALORE RURAL,2011,Rabi       ,Wheat,6,7
Karnataka,BANGALORE RURAL,2011,Summer     ,Dry chillies,22,77
Karnataka,BANGALORE RURAL,2011,Summer     ,Onion,4,25
Karnataka,BANGALORE RURAL,2011,Summer     ,Potato,150,2164
Karnataka,BANGALORE RURAL,2011,Summer     ,Ragi,103,198
Karnataka,BANGALORE RURAL,2011,Summer     ,Rice,153,521
Karnataka,BANGALORE RURAL,2011,Whole Year ,Banana,875,31914
Karnataka,BANGALORE RURAL,2011,Whole Year ,Coconut ,4039,40154
Karnataka,BANGALORE RURAL,2011,Whole Year ,Coriander,70,28
Karnataka,BANGALORE RURAL,2011,Whole Year ,Dry ginger,54,171.8
Karnataka,BANGALORE RURAL,2011,Whole Year ,Garlic,9,11
Karnataka,BANGALORE RURAL,2011,Whole Year ,Turmeric,3,15
Karnataka,BANGALORE RURAL,2012,Kharif     ,Bajra,5,5
Karnataka,BANGALORE RURAL,2012,Kharif     ,Dry chillies,260,238
Karnataka,BANGALORE RURAL,2012,Kharif     ,Groundnut,475,254
Karnataka,BANGALORE RURAL,2012,Kharif     ,Onion,42,223
Karnataka,BANGALORE RURAL,2012,Kharif     ,Potato,207,1322
Karnataka,BANGALORE RURAL,2012,Kharif     ,Ragi,39812,92776
Karnataka,BANGALORE RURAL,2012,Kharif     ,Rice,963,2796
Karnataka,BANGALORE RURAL,2012,Rabi       ,Groundnut,58,98
Karnataka,BANGALORE RURAL,2012,Rabi       ,Onion,7,46
Karnataka,BANGALORE RURAL,2012,Rabi       ,Potato,497,7366
Karnataka,BANGALORE RURAL,2012,Rabi       ,Ragi,123,177
Karnataka,BANGALORE RURAL,2012,Rabi       ,Rice,1,2
Karnataka,BANGALORE RURAL,2012,Summer     ,Dry chillies,11,31
Karnataka,BANGALORE RURAL,2012,Summer     ,Onion,10,57
Karnataka,BANGALORE RURAL,2012,Summer     ,Potato,156,3401
Karnataka,BANGALORE RURAL,2012,Summer     ,Ragi,91,136
Karnataka,BANGALORE RURAL,2012,Summer     ,Rice,13,41
Karnataka,BANGALORE RURAL,2012,Whole Year ,Coconut ,3448,33947
Karnataka,BANGALORE RURAL,2012,Whole Year ,Coriander,47,19
Karnataka,BANGALORE RURAL,2012,Whole Year ,Dry ginger,34,1083
Karnataka,BANGALORE RURAL,2012,Whole Year ,Garlic,1,1
Karnataka,BANGALORE RURAL,2012,Whole Year ,Sugarcane,3,251
Karnataka,BANGALORE RURAL,2012,Whole Year ,Turmeric,2,9
Karnataka,BANGALORE RURAL,2013,Kharif     ,Dry chillies,464,514
Karnataka,BANGALORE RURAL,2013,Kharif     ,Groundnut,228,103
Karnataka,BANGALORE RURAL,2013,Kharif     ,Onion,30,198
Karnataka,BANGALORE RURAL,2013,Kharif     ,Potato,959,6309
Karnataka,BANGALORE RURAL,2013,Kharif     ,Ragi,40329,103750
Karnataka,BANGALORE RURAL,2013,Kharif     ,Rice,685,2197
Karnataka,BANGALORE RURAL,2013,Rabi       ,Dry chillies,9,17
Karnataka,BANGALORE RURAL,2013,Rabi       ,Onion,15,105
Karnataka,BANGALORE RURAL,2013,Rabi       ,Potato,362,5810
Karnataka,BANGALORE RURAL,2013,Rabi       ,Ragi,177,258
Karnataka,BANGALORE RURAL,2013,Summer     ,Dry chillies,2,5
Karnataka,BANGALORE RURAL,2013,Summer     ,Groundnut,41,37
Karnataka,BANGALORE RURAL,2013,Summer     ,Onion,182,1429
Karnataka,BANGALORE RURAL,2013,Summer     ,Potato,23,323
Karnataka,BANGALORE RURAL,2013,Summer     ,Ragi,36,71
Karnataka,BANGALORE RURAL,2013,Summer     ,Rice,137,463
Karnataka,BANGALORE RURAL,2013,Whole Year ,Coconut ,2782,22072
Karnataka,BANGALORE RURAL,2013,Whole Year ,Coriander,40,12
Karnataka,BANGALORE RURAL,2013,Whole Year ,Dry ginger,9,249
Karnataka,BANGALORE RURAL,2013,Whole Year ,Garlic,1,1
Karnataka,BANGALORE RURAL,2013,Whole Year ,Sugarcane,1,89
Karnataka,BANGALORE RURAL,2013,Whole Year ,Turmeric,1,5
Karnataka,BANGALORE RURAL,2014,Kharif     ,Dry chillies,366,414
Karnataka,BANGALORE RURAL,2014,Kharif     ,Groundnut,275,155
Karnataka,BANGALORE RURAL,2014,Kharif     ,Onion,69,354
Karnataka,BANGALORE RURAL,2014,Kharif     ,Potato,439,2702
Karnataka,BANGALORE RURAL,2014,Kharif     ,Ragi,35844,91940
Karnataka,BANGALORE RURAL,2014,Kharif     ,Rice,598,2093
Karnataka,BANGALORE RURAL,2014,Rabi       ,Dry chillies,24,45
Karnataka,BANGALORE RURAL,2014,Rabi       ,Onion,11,73
Karnataka,BANGALORE RURAL,2014,Rabi       ,Potato,356,6630
Karnataka,BANGALORE RURAL,2014,Rabi       ,Ragi,76,123
Karnataka,BANGALORE RURAL,2014,Summer     ,Dry chillies,9,17
Karnataka,BANGALORE RURAL,2014,Summer     ,Groundnut,23,20
Karnataka,BANGALORE RURAL,2014,Summer     ,Onion,6,29
Karnataka,BANGALORE RURAL,2014,Summer     ,Potato,65,891
Karnataka,BANGALORE RURAL,2014,Summer     ,Ragi,42,75
Karnataka,BANGALORE RURAL,2014,Summer     ,Rice,49,150
Karnataka,BANGALORE RURAL,2014,Whole Year ,Coconut ,2255,20123
Karnataka,BANGALORE RURAL,2014,Whole Year ,Coriander,37,13
Karnataka,BANGALORE RURAL,2014,Whole Year ,Dry ginger,11,320
Karnataka,BANGALORE RURAL,2014,Whole Year ,Garlic,3,3
Karnataka,BANGALORE RURAL,2014,Whole Year ,Turmeric,1,6
Karnataka,BELGAUM,1997,Kharif     ,Bajra,34917,5666
Karnataka,BELGAUM,1997,Kharif     ,Dry chillies,8266,12837
Karnataka,BELGAUM,1997,Kharif     ,Groundnut,75288,58174
Karnataka,BELGAUM,1997,Kharif     ,Jowar,52232,64259
Karnataka,BELGAUM,1997,Kharif     ,Paddy,63734,137452
Karnataka,BELGAUM,1997,Kharif     ,Ragi,2501,2525
Karnataka,BELGAUM,1997,Kharif     ,Rice,63734,91677
Karnataka,BELGAUM,1997,Rabi       ,Dry chillies,579,324
Karnataka,BELGAUM,1997,Rabi       ,Groundnut,6733,5565
Karnataka,BELGAUM,1997,Rabi       ,Jowar,140805,63996
Karnataka,BELGAUM,1997,Rabi       ,Wheat,55130,41220
Karnataka,BELGAUM,1997,Summer     ,Jowar,338,834
Karnataka,BELGAUM,1997,Summer     ,Paddy,40,171
Karnataka,BELGAUM,1997,Summer     ,Rice,40,114
Karnataka,BELGAUM,1997,Whole Year ,Coriander,215,26
Karnataka,BELGAUM,1997,Whole Year ,Garlic,765,915
Karnataka,BELGAUM,1997,Whole Year ,Sugarcane,125173,11177949
Karnataka,BELGAUM,1997,Whole Year ,Turmeric,818,4496
Karnataka,BELGAUM,1998,Kharif     ,Bajra,30894,8901
Karnataka,BELGAUM,1998,Kharif     ,Groundnut,81367,68291
Karnataka,BELGAUM,1998,Kharif     ,Jowar,58038,92470
Karnataka,BELGAUM,1998,Kharif     ,Onion,1766,4339
Karnataka,BELGAUM,1998,Kharif     ,Potato,5205,62689
Karnataka,BELGAUM,1998,Kharif     ,Ragi,2625,2325
Karnataka,BELGAUM,1998,Kharif     ,Rice,62701,114050
Karnataka,BELGAUM,1998,Kharif     ,Soyabean,53052,58866
Karnataka,BELGAUM,1998,Rabi       ,Groundnut,4653,5313
Karnataka,BELGAUM,1998,Rabi       ,Jowar,134018,119907
Karnataka,BELGAUM,1998,Rabi       ,Onion,872,7279
Karnataka,BELGAUM,1998,Rabi       ,Potato,58,1112
Karnataka,BELGAUM,1998,Rabi       ,Wheat,54399,61350
Karnataka,BELGAUM,1998,Summer     ,Jowar,434,727
Karnataka,BELGAUM,1998,Summer     ,Onion,646,5240
Karnataka,BELGAUM,1998,Summer     ,Potato,56,622
Karnataka,BELGAUM,1998,Summer     ,Rice,30,97
Karnataka,BELGAUM,1998,Whole Year ,Coconut ,207,890
Karnataka,BELGAUM,1998,Whole Year ,Coriander,465,55
Karnataka,BELGAUM,1998,Whole Year ,Dry chillies,10884,6945
Karnataka,BELGAUM,1998,Whole Year ,Garlic,768,918
Karnataka,BELGAUM,1998,Whole Year ,Turmeric,1222,5135
Karnataka,BELGAUM,1999,Kharif     ,Bajra,40295,14078
Karnataka,BELGAUM,1999,Kharif     ,Groundnut,82825,68877
Karnataka,BELGAUM,1999,Kharif     ,Jowar,54339,84930
Karnataka,BELGAUM,1999,Kharif     ,Ragi,2296,1509
Karnataka,BELGAUM,1999,Kharif     ,Rice,63427,119657
Karnataka,BELGAUM,1999,Kharif     ,Soyabean,54298,50087
Karnataka,BELGAUM,1999,Rabi       ,Groundnut,6238,5855
Karnataka,BELGAUM,1999,Rabi       ,Jowar,141961,115177
Karnataka,BELGAUM,1999,Rabi       ,Wheat,54433,65485
Karnataka,BELGAUM,1999,Summer     ,Jowar,294,327
Karnataka,BELGAUM,1999,Summer     ,Rice,23,32
Karnataka,BELGAUM,1999,Whole Year ,Banana,1455,30167
Karnataka,BELGAUM,1999,Whole Year ,Coconut ,252,1087
Karnataka,BELGAUM,1999,Whole Year ,Coriander,488,58
Karnataka,BELGAUM,1999,Whole Year ,Dry chillies,10210,16631
Karnataka,BELGAUM,1999,Whole Year ,Garlic,791,946
Karnataka,BELGAUM,1999,Whole Year ,Onion,3905,27015
Karnataka,BELGAUM,1999,Whole Year ,Potato,6100,71181
Karnataka,BELGAUM,1999,Whole Year ,Sugarcane,140512,13081667
Karnataka,BELGAUM,1999,Whole Year ,Turmeric,1945,6026
Karnataka,BELGAUM,2000,Kharif     ,Bajra,42290,18187
Karnataka,BELGAUM,2000,Kharif     ,Groundnut,80929,77319
Karnataka,BELGAUM,2000,Kharif     ,Jowar,49393,64478
Karnataka,BELGAUM,2000,Kharif     ,Ragi,2278,3103
Karnataka,BELGAUM,2000,Kharif     ,Rice,63810,105237
Karnataka,BELGAUM,2000,Kharif     ,Soyabean,52760,56888
Karnataka,BELGAUM,2000,Rabi       ,Groundnut,5658,6869
Karnataka,BELGAUM,2000,Rabi       ,Jowar,141552,97376
Karnataka,BELGAUM,2000,Rabi       ,Wheat,56775,72493
Karnataka,BELGAUM,2000,Summer     ,Jowar,308,625
Karnataka,BELGAUM,2000,Whole Year ,Banana,1466,30141
Karnataka,BELGAUM,2000,Whole Year ,Coconut ,183,789
Karnataka,BELGAUM,2000,Whole Year ,Coriander,389,46
Karnataka,BELGAUM,2000,Whole Year ,Dry chillies,8341,10222
Karnataka,BELGAUM,2000,Whole Year ,Garlic,558,667
Karnataka,BELGAUM,2000,Whole Year ,Onion,2452,7783
Karnataka,BELGAUM,2000,Whole Year ,Potato,5958,59905
Karnataka,BELGAUM,2000,Whole Year ,Sugarcane,174706,17924836
Karnataka,BELGAUM,2000,Whole Year ,Turmeric,3079,11469
Karnataka,BELGAUM,2001,Kharif     ,Bajra,11314,3171
Karnataka,BELGAUM,2001,Kharif     ,Groundnut,61100,44963
Karnataka,BELGAUM,2001,Kharif     ,Jowar,33844,40781
Karnataka,BELGAUM,2001,Kharif     ,Ragi,1995,1911
Karnataka,BELGAUM,2001,Kharif     ,Rice,63662,56350
Karnataka,BELGAUM,2001,Kharif     ,Soyabean,42588,35846
Karnataka,BELGAUM,2001,Rabi       ,Jowar,151389,78309
Karnataka,BELGAUM,2001,Rabi       ,Wheat,45645,49750
Karnataka,BELGAUM,2001,Summer     ,Jowar,84,165
Karnataka,BELGAUM,2001,Summer     ,Rice,77,197
Karnataka,BELGAUM,2001,Whole Year ,Coconut ,200,861
Karnataka,BELGAUM,2001,Whole Year ,Coriander,184,22
Karnataka,BELGAUM,2001,Whole Year ,Dry chillies,6918,6618
Karnataka,BELGAUM,2001,Whole Year ,Onion,1656,11635
Karnataka,BELGAUM,2001,Whole Year ,Potato,5228,63008
Karnataka,BELGAUM,2001,Whole Year ,Sugarcane,156043,10969823
Karnataka,BELGAUM,2001,Whole Year ,Turmeric,1847,8293
Karnataka,BELGAUM,2002,Kharif     ,Bajra,20990,2820
Karnataka,BELGAUM,2002,Kharif     ,Groundnut,63506,38702
Karnataka,BELGAUM,2002,Kharif     ,Jowar,42061,57637
Karnataka,BELGAUM,2002,Kharif     ,Ragi,1965,1133
Karnataka,BELGAUM,2002,Kharif     ,Rice,65854,37874
Karnataka,BELGAUM,2002,Kharif     ,Soyabean,49707,42830
Karnataka,BELGAUM,2002,Rabi       ,Groundnut,3889,3735
